Store,Date,IsHoliday,Temperature,Fuel_Price,MarkDown1,MarkDown2,MarkDown3,MarkDown4,MarkDown5,CPI,Unemployment,Type,Size,Weekly_Sales,Year,Month,WeekOfYear,DayOfWeek,Holiday_Weight,Weighted_Weekly_Sales
1,2010-10-15,False,67.18,2.72,0.0,0.0,0.0,0.0,0.0,211.814,7.838,0,151315,1459409.1,2010,10,41,4,1,1459409.1
1,2010-10-22,False,69.86,2.725,0.0,0.0,0.0,0.0,0.0,211.861,7.838,0,151315,1345454.0,2010,10,42,4,1,1345454.0
1,2010-10-29,False,69.64,2.716,0.0,0.0,0.0,0.0,0.0,211.909,7.838,0,151315,1384209.22,2010,10,43,4,1,1384209.22
1,2010-11-05,False,58.74,2.689,0.0,0.0,0.0,0.0,0.0,211.956,7.838,0,151315,1551659.28,2010,11,44,4,1,1551659.28
1,2010-11-12,False,59.61,2.728,0.0,0.0,0.0,0.0,0.0,212.004,7.838,0,151315,1494479.49,2010,11,45,4,1,1494479.49
1,2010-11-19,False,51.41,2.771,0.0,0.0,0.0,0.0,0.0,211.89,7.838,0,151315,1483784.18,2010,11,46,4,1,1483784.18
1,2010-11-26,True,64.52,2.735,0.0,0.0,0.0,0.0,0.0,211.748,7.838,0,151315,1955624.11,2010,11,47,4,5,9778120.55
1,2010-12-03,False,49.27,2.708,0.0,0.0,0.0,0.0,0.0,211.607,7.838,0,151315,1548033.78,2010,12,48,4,5,7740168.9
1,2010-12-10,False,46.33,2.843,0.0,0.0,0.0,0.0,0.0,211.466,7.838,0,151315,1682614.26,2010,12,49,4,5,8413071.3
1,2010-12-17,False,49.84,2.869,0.0,0.0,0.0,0.0,0.0,211.405,7.838,0,151315,1891034.93,2010,12,50,4,5,9455174.65
1,2010-12-24,False,52.33,2.886,0.0,0.0,0.0,0.0,0.0,211.405,7.838,0,151315,2387950.2,2010,12,51,4,5,11939751.0
1,2010-12-31,True,48.43,2.943,0.0,0.0,0.0,0.0,0.0,211.405,7.838,0,151315,1367320.01,2010,12,52,4,1,1367320.01
1,2011-01-07,False,48.27,2.976,0.0,0.0,0.0,0.0,0.0,211.405,7.742,0,151315,1444732.28,2011,1,1,4,1,1444732.28
1,2011-01-14,False,35.4,2.983,0.0,0.0,0.0,0.0,0.0,211.457,7.742,0,151315,1391013.96,2011,1,2,4,1,1391013.96
1,2011-01-21,False,44.04,3.016,0.0,0.0,0.0,0.0,0.0,211.827,7.742,0,151315,1327405.42,2011,1,3,4,1,1327405.42
1,2011-01-28,False,43.83,3.01,0.0,0.0,0.0,0.0,0.0,212.197,7.742,0,151315,1316899.31,2011,1,4,4,1,1316899.31
1,2011-02-04,False,42.27,2.989,0.0,0.0,0.0,0.0,0.0,212.567,7.742,0,151315,1606629.58,2011,2,5,4,1,1606629.58
1,2011-02-11,True,36.39,3.022,0.0,0.0,0.0,0.0,0.0,212.937,7.742,0,151315,1649614.93,2011,2,6,4,1,1649614.93
1,2011-02-18,False,57.36,3.045,0.0,0.0,0.0,0.0,0.0,213.248,7.742,0,151315,1686842.78,2011,2,7,4,1,1686842.78
1,2011-02-25,False,62.9,3.065,0.0,0.0,0.0,0.0,0.0,213.536,7.742,0,151315,1456800.28,2011,2,8,4,1,1456800.28
1,2011-03-04,False,59.58,3.288,0.0,0.0,0.0,0.0,0.0,213.823,7.742,0,151315,1636263.41,2011,3,9,4,1,1636263.41
1,2011-03-11,False,53.56,3.459,0.0,0.0,0.0,0.0,0.0,214.111,7.742,0,151315,1553191.63,2011,3,10,4,1,1553191.63
1,2011-03-18,False,62.76,3.488,0.0,0.0,0.0,0.0,0.0,214.363,7.742,0,151315,1576818.06,2011,3,11,4,1,1576818.06
1,2011-03-25,False,69.97,3.473,0.0,0.0,0.0,0.0,0.0,214.6,7.742,0,151315,1541102.38,2011,3,12,4,1,1541102.38
1,2011-04-01,False,59.17,3.524,0.0,0.0,0.0,0.0,0.0,214.837,7.682,0,151315,1495064.75,2011,4,13,4,1,1495064.75
1,2011-04-08,False,67.84,3.622,0.0,0.0,0.0,0.0,0.0,215.074,7.682,0,151315,1614259.35,2011,4,14,4,1,1614259.35
1,2011-04-15,False,71.27,3.743,0.0,0.0,0.0,0.0,0.0,215.292,7.682,0,151315,1559889.0,2011,4,15,4,1,1559889.0
1,2011-04-22,False,72.99,3.807,0.0,0.0,0.0,0.0,0.0,215.46,7.682,0,151315,1564819.81,2011,4,16,4,1,1564819.81
1,2011-04-29,False,72.03,3.81,0.0,0.0,0.0,0.0,0.0,215.628,7.682,0,151315,1455090.69,2011,4,17,4,1,1455090.69
1,2011-05-06,False,64.61,3.906,0.0,0.0,0.0,0.0,0.0,215.796,7.682,0,151315,1629391.28,2011,5,18,4,1,1629391.28
1,2011-05-13,False,75.64,3.899,0.0,0.0,0.0,0.0,0.0,215.964,7.682,0,151315,1604775.58,2011,5,19,4,1,1604775.58
1,2011-05-20,False,67.63,3.907,0.0,0.0,0.0,0.0,0.0,215.734,7.682,0,151315,1428218.27,2011,5,20,4,1,1428218.27
1,2011-05-27,False,77.72,3.786,0.0,0.0,0.0,0.0,0.0,215.504,7.682,0,151315,1466046.67,2011,5,21,4,1,1466046.67
1,2011-06-03,False,83.0,3.699,0.0,0.0,0.0,0.0,0.0,215.274,7.682,0,151315,1635078.41,2011,6,22,4,1,1635078.41
1,2011-06-10,False,83.13,3.648,0.0,0.0,0.0,0.0,0.0,215.044,7.682,0,151315,1588948.32,2011,6,23,4,1,1588948.32
1,2011-06-17,False,86.41,3.637,0.0,0.0,0.0,0.0,0.0,214.998,7.682,0,151315,1532114.86,2011,6,24,4,1,1532114.86
1,2011-06-24,False,83.58,3.594,0.0,0.0,0.0,0.0,0.0,215.091,7.682,0,151315,1438830.15,2011,6,25,4,1,1438830.15
1,2011-07-01,False,85.55,3.524,0.0,0.0,0.0,0.0,0.0,215.184,7.962,0,151315,1488538.09,2011,7,26,4,1,1488538.09
1,2011-07-08,False,85.83,3.48,0.0,0.0,0.0,0.0,0.0,215.277,7.962,0,151315,1534849.64,2011,7,27,4,1,1534849.64
1,2011-07-15,False,88.54,3.575,0.0,0.0,0.0,0.0,0.0,215.361,7.962,0,151315,1455119.97,2011,7,28,4,1,1455119.97
1,2011-07-22,False,85.77,3.651,0.0,0.0,0.0,0.0,0.0,215.422,7.962,0,151315,1396926.82,2011,7,29,4,1,1396926.82
1,2011-07-29,False,86.83,3.682,0.0,0.0,0.0,0.0,0.0,215.483,7.962,0,151315,1352219.79,2011,7,30,4,1,1352219.79
1,2011-08-05,False,91.65,3.684,0.0,0.0,0.0,0.0,0.0,215.545,7.962,0,151315,1624383.75,2011,8,31,4,1,1624383.75
1,2011-08-12,False,90.76,3.638,0.0,0.0,0.0,0.0,0.0,215.606,7.962,0,151315,1525147.09,2011,8,32,4,1,1525147.09
1,2011-08-19,False,89.94,3.554,0.0,0.0,0.0,0.0,0.0,215.669,7.962,0,151315,1530761.43,2011,8,33,4,1,1530761.43
1,2011-08-26,False,87.96,3.523,0.0,0.0,0.0,0.0,0.0,215.733,7.962,0,151315,1464693.46,2011,8,34,4,1,1464693.46
1,2011-09-02,False,87.83,3.533,0.0,0.0,0.0,0.0,0.0,215.797,7.962,0,151315,1550229.22,2011,9,35,4,1,1550229.22
1,2011-09-09,True,76.0,3.546,0.0,0.0,0.0,0.0,0.0,215.861,7.962,0,151315,1540471.24,2011,9,36,4,5,7702356.2
1,2011-09-16,False,79.94,3.526,0.0,0.0,0.0,0.0,0.0,216.041,7.962,0,151315,1514259.78,2011,9,37,4,1,1514259.78
1,2011-09-23,False,75.8,3.467,0.0,0.0,0.0,0.0,0.0,216.376,7.962,0,151315,1380020.27,2011,9,38,4,1,1380020.27
1,2011-09-30,False,79.69,3.355,0.0,0.0,0.0,0.0,0.0,216.711,7.962,0,151315,1394561.83,2011,9,39,4,1,1394561.83
1,2011-10-07,False,69.31,3.285,0.0,0.0,0.0,0.0,0.0,217.045,7.866,0,151315,1630989.95,2011,10,40,4,1,1630989.95
1,2011-10-14,False,71.74,3.274,0.0,0.0,0.0,0.0,0.0,217.355,7.866,0,151315,1493525.93,2011,10,41,4,1,1493525.93
1,2011-10-21,False,63.71,3.353,0.0,0.0,0.0,0.0,0.0,217.516,7.866,0,151315,1502562.78,2011,10,42,4,1,1502562.78
1,2011-10-28,False,66.57,3.372,0.0,0.0,0.0,0.0,0.0,217.677,7.866,0,151315,1445249.09,2011,10,43,4,1,1445249.09
1,2011-11-04,False,54.98,3.332,0.0,0.0,0.0,0.0,0.0,217.837,7.866,0,151315,1697229.58,2011,11,44,4,1,1697229.58
1,2011-11-11,False,59.11,3.297,10382.9,6115.67,215.07,2406.62,6551.42,217.998,7.866,0,151315,1594938.89,2011,11,45,4,1,1594938.89
1,2011-11-18,False,62.25,3.308,6074.12,254.39,51.98,427.39,5988.57,218.221,7.866,0,151315,1539483.7,2011,11,46,4,1,1539483.7
1,2011-11-25,True,60.14,3.236,410.31,98.0,55805.51,8.0,554.92,218.468,7.866,0,151315,2033320.66,2011,11,47,4,5,10166603.299999999
1,2011-12-02,False,48.91,3.172,5629.51,68.0,1398.11,2084.64,20475.32,218.715,7.866,0,151315,1584083.95,2011,12,48,4,5,7920419.75
1,2011-12-09,False,43.93,3.158,4640.65,19.0,105.02,3639.42,14461.82,218.962,7.866,0,151315,1799682.38,2011,12,49,4,5,8998411.899999999
1,2011-12-16,False,51.63,3.159,5011.32,67.0,347.37,225.79,4011.37,219.179,7.866,0,151315,1881176.67,2011,12,50,4,5,9405883.35
1,2011-12-23,False,47.96,3.112,2725.36,40.48,634.7,24.9,2739.43,219.358,7.866,0,151315,2270188.99,2011,12,51,4,5,11350944.950000001
1,2011-12-30,True,44.55,3.129,5762.1,46011.38,260.36,983.65,4735.78,219.536,7.866,0,151315,1497462.72,2011,12,52,4,1,1497462.72
1,2012-01-06,False,49.01,3.157,6277.39,21813.16,143.1,1450.13,8483.0,219.714,7.348,0,151315,1550369.92,2012,1,1,4,1,1550369.92
1,2012-01-13,False,48.53,3.261,5183.29,8025.87,42.24,453.08,3719.38,219.893,7.348,0,151315,1459601.17,2012,1,2,4,1,1459601.17
1,2012-01-20,False,54.11,3.268,4139.87,2807.19,33.88,500.62,3400.21,219.986,7.348,0,151315,1394393.84,2012,1,3,4,1,1394393.84
1,2012-01-27,False,54.26,3.29,1164.46,1082.74,44.0,11.0,1222.19,220.079,7.348,0,151315,1319325.59,2012,1,4,4,1,1319325.59
1,2012-02-03,False,56.55,3.36,34577.06,3579.21,160.53,32403.87,5630.4,220.172,7.348,0,151315,1636339.65,2012,2,5,4,1,1636339.65
1,2012-02-10,True,48.02,3.409,13925.06,6927.23,101.64,8471.88,6886.04,220.265,7.348,0,151315,1802477.43,2012,2,6,4,1,1802477.43
1,2012-02-17,False,45.32,3.51,9873.33,11062.27,9.8,8409.31,3402.66,220.426,7.348,0,151315,1819870.0,2012,2,7,4,1,1819870.0
1,2012-02-24,False,57.25,3.555,9349.61,7556.01,3.2,1219.92,8143.59,220.637,7.348,0,151315,1539387.83,2012,2,8,4,1,1539387.83
1,2012-03-02,False,60.96,3.63,15441.4,1569.0,10.8,25390.88,8067.61,220.848,7.348,0,151315,1688420.76,2012,3,9,4,1,1688420.76
1,2012-03-09,False,58.76,3.669,10331.04,151.88,6.0,671.43,5509.84,221.059,7.348,0,151315,1675431.16,2012,3,10,4,1,1675431.16
1,2012-03-16,False,64.74,3.734,4298.16,7.5,2.02,2724.65,2017.69,221.212,7.348,0,151315,1677472.78,2012,3,11,4,1,1677472.78
1,2012-03-23,False,65.93,3.787,6118.56,9.48,4.97,426.72,3657.22,221.286,7.348,0,151315,1511068.07,2012,3,12,4,1,1511068.07
1,2012-03-30,False,67.61,3.845,10309.58,0.5,10.25,1654.17,2642.78,221.361,7.348,0,151315,1649604.63,2012,3,13,4,1,1649604.63
1,2012-04-06,False,70.43,3.891,10121.97,0.0,77.98,3750.59,4510.72,221.436,7.143,0,151315,1899676.88,2012,4,14,4,1,1899676.88
1,2012-04-13,False,69.07,3.891,6186.19,3288.69,17.07,1822.55,1063.78,221.51,7.143,0,151315,1621031.7,2012,4,15,4,1,1621031.7
1,2012-04-20,False,66.76,3.877,2230.8,612.02,19.75,275.13,5747.1,221.564,7.143,0,151315,1521577.87,2012,4,16,4,1,1521577.87
1,2012-04-27,False,67.23,3.814,3221.25,0.0,35.49,577.14,6222.25,221.618,7.143,0,151315,1468928.37,2012,4,17,4,1,1468928.37
1,2012-05-04,False,75.55,3.749,21290.13,0.0,69.89,4977.35,3261.04,221.672,7.143,0,151315,1684519.99,2012,5,18,4,1,1684519.99
1,2012-05-11,False,73.77,3.688,8351.4,0.0,10.52,2443.14,3127.88,221.726,7.143,0,151315,1611096.05,2012,5,19,4,1,1611096.05
1,2012-05-18,False,70.33,3.63,6154.14,0.0,45.11,1675.49,5508.18,221.743,7.143,0,151315,1595901.87,2012,5,20,4,1,1595901.87
1,2012-05-25,False,77.22,3.561,4039.39,0.0,745.19,1429.96,3631.13,221.745,7.143,0,151315,1555444.55,2012,5,21,4,1,1555444.55
1,2012-06-01,False,77.95,3.501,6086.21,12.0,370.51,148.75,3690.85,221.747,7.143,0,151315,1624477.58,2012,6,22,4,1,1624477.58
1,2012-06-08,False,78.3,3.452,8813.81,116.8,64.55,2652.04,7161.91,221.749,7.143,0,151315,1697230.96,2012,6,23,4,1,1697230.96
1,2012-06-15,False,79.35,3.393,5621.99,109.6,0.25,2420.28,3083.26,221.763,7.143,0,151315,1630607.0,2012,6,24,4,1,1630607.0
1,2012-06-22,False,78.39,3.346,8624.56,171.25,3.05,2524.07,7063.68,221.803,7.143,0,151315,1527845.81,2012,6,25,4,1,1527845.81
1,2012-06-29,False,84.88,3.286,3965.73,161.6,0.0,435.99,4212.97,221.843,7.143,0,151315,1540421.49,2012,6,26,4,1,1540421.49
1,2012-07-06,False,81.57,3.227,12218.76,94.4,192.83,4066.01,6149.04,221.884,6.908,0,151315,1769854.16,2012,7,27,4,1,1769854.16
1,2012-07-13,False,77.12,3.256,7218.13,45.2,36.24,3909.38,2596.37,221.924,6.908,0,151315,1527014.04,2012,7,28,4,1,1527014.04
1,2012-07-20,False,80.42,3.311,3213.0,313.72,9.53,2262.02,3228.19,221.933,6.908,0,151315,1497954.76,2012,7,29,4,1,1497954.76
1,2012-07-27,False,82.66,3.407,7146.9,389.02,1.59,10267.54,4325.19,221.941,6.908,0,151315,1439123.71,2012,7,30,4,1,1439123.71
1,2012-08-03,False,86.11,3.417,27584.78,119.98,30.23,12007.04,4661.71,221.95,6.908,0,151315,1631135.79,2012,8,31,4,1,1631135.79
1,2012-08-10,False,85.05,3.494,11436.22,245.0,6.85,6964.26,4836.22,221.958,6.908,0,151315,1592409.97,2012,8,32,4,1,1592409.97
1,2012-08-17,False,84.85,3.571,3662.06,137.86,4.84,2752.2,3446.15,222.038,6.908,0,151315,1597868.05,2012,8,33,4,1,1597868.05
1,2012-08-24,False,77.66,3.62,6237.83,260.06,2.97,3463.03,7988.25,222.172,6.908,0,151315,1494122.38,2012,8,34,4,1,1494122.38
1,2012-08-31,False,80.49,3.638,21442.73,102.32,21.7,13209.64,3032.96,222.305,6.908,0,151315,1582083.4,2012,8,35,4,1,1582083.4
1,2012-09-07,True,83.96,3.73,5204.68,35.74,50.94,4120.32,2737.17,222.439,6.908,0,151315,1661767.33,2012,9,36,4,5,8308836.65
1,2012-09-14,False,74.97,3.717,17212.52,7.0,18.79,1523.11,7992.72,222.582,6.908,0,151315,1517428.87,2012,9,37,4,1,1517428.87
1,2012-09-21,False,69.87,3.721,6352.3,7.64,4.69,1010.06,6456.71,222.782,6.908,0,151315,1506126.06,2012,9,38,4,1,1506126.06
1,2012-09-28,False,76.08,3.666,3666.27,7.64,1.65,1417.96,4744.28,222.982,6.908,0,151315,1437059.26,2012,9,39,4,1,1437059.26
1,2012-10-05,False,68.55,3.617,8077.89,0.0,18.22,3617.43,3626.14,223.181,6.573,0,151315,1670785.97,2012,10,40,4,1,1670785.97
1,2012-10-12,False,62.99,3.601,2086.18,0.0,8.11,602.36,5926.45,223.381,6.573,0,151315,1573072.81,2012,10,41,4,1,1573072.81
1,2012-10-19,False,67.97,3.594,950.33,0.0,4.93,80.25,2312.85,223.426,6.573,0,151315,1508068.77,2012,10,42,4,1,1508068.77
1,2012-10-26,False,69.16,3.506,2585.85,31.75,6.0,1057.16,1305.01,223.444,6.573,0,151315,1493659.74,2012,10,43,4,1,1493659.74
2,2010-02-05,False,40.19,2.572,0.0,0.0,0.0,0.0,0.0,210.753,8.324,0,202307,2136989.46,2010,2,5,4,1,2136989.46
2,2010-02-12,True,38.49,2.548,0.0,0.0,0.0,0.0,0.0,210.898,8.324,0,202307,2137809.5,2010,2,6,4,1,2137809.5
2,2010-02-19,False,39.69,2.514,0.0,0.0,0.0,0.0,0.0,210.945,8.324,0,202307,2124451.54,2010,2,7,4,1,2124451.54
2,2010-02-26,False,46.1,2.561,0.0,0.0,0.0,0.0,0.0,210.976,8.324,0,202307,1865097.27,2010,2,8,4,1,1865097.27
2,2010-03-05,False,47.17,2.625,0.0,0.0,0.0,0.0,0.0,211.007,8.324,0,202307,1991013.13,2010,3,9,4,1,1991013.13
2,2010-03-12,False,57.56,2.667,0.0,0.0,0.0,0.0,0.0,211.038,8.324,0,202307,1990483.78,2010,3,10,4,1,1990483.78
2,2010-03-19,False,54.52,2.72,0.0,0.0,0.0,0.0,0.0,210.873,8.324,0,202307,1946070.88,2010,3,11,4,1,1946070.88
2,2010-03-26,False,51.26,2.732,0.0,0.0,0.0,0.0,0.0,210.677,8.324,0,202307,1750197.81,2010,3,12,4,1,1750197.81
2,2010-04-02,False,63.27,2.719,0.0,0.0,0.0,0.0,0.0,210.48,8.2,0,202307,2066187.72,2010,4,13,4,1,2066187.72
2,2010-04-09,False,65.41,2.77,0.0,0.0,0.0,0.0,0.0,210.283,8.2,0,202307,1954689.21,2010,4,14,4,1,1954689.21
2,2010-04-16,False,68.07,2.808,0.0,0.0,0.0,0.0,0.0,210.15,8.2,0,202307,1874957.94,2010,4,15,4,1,1874957.94
2,2010-04-23,False,65.11,2.795,0.0,0.0,0.0,0.0,0.0,210.1,8.2,0,202307,1821990.93,2010,4,16,4,1,1821990.93
2,2010-04-30,False,66.98,2.78,0.0,0.0,0.0,0.0,0.0,210.051,8.2,0,202307,1802450.29,2010,4,17,4,1,1802450.29
2,2010-05-07,False,71.28,2.835,0.0,0.0,0.0,0.0,0.0,210.001,8.2,0,202307,2042581.71,2010,5,18,4,1,2042581.71
2,2010-05-14,False,73.31,2.854,0.0,0.0,0.0,0.0,0.0,209.998,8.2,0,202307,1880752.36,2010,5,19,4,1,1880752.36
2,2010-05-21,False,74.83,2.826,0.0,0.0,0.0,0.0,0.0,210.277,8.2,0,202307,1896937.1,2010,5,20,4,1,1896937.1
2,2010-05-28,False,81.13,2.759,0.0,0.0,0.0,0.0,0.0,210.555,8.2,0,202307,1957113.89,2010,5,21,4,1,1957113.89
2,2010-06-04,False,81.81,2.705,0.0,0.0,0.0,0.0,0.0,210.834,8.2,0,202307,2102539.93,2010,6,22,4,1,2102539.93
2,2010-06-11,False,83.4,2.668,0.0,0.0,0.0,0.0,0.0,211.112,8.2,0,202307,2025538.76,2010,6,23,4,1,2025538.76
2,2010-06-18,False,85.81,2.637,0.0,0.0,0.0,0.0,0.0,211.11,8.2,0,202307,2001636.96,2010,6,24,4,1,2001636.96
2,2010-06-25,False,86.26,2.653,0.0,0.0,0.0,0.0,0.0,210.995,8.2,0,202307,1939927.09,2010,6,25,4,1,1939927.09
2,2010-07-02,False,82.74,2.669,0.0,0.0,0.0,0.0,0.0,210.88,8.099,0,202307,2003940.64,2010,7,26,4,1,2003940.64
2,2010-07-09,False,82.59,2.642,0.0,0.0,0.0,0.0,0.0,210.766,8.099,0,202307,1880902.62,2010,7,27,4,1,1880902.62
2,2010-07-16,False,85.32,2.623,0.0,0.0,0.0,0.0,0.0,210.758,8.099,0,202307,1845879.79,2010,7,28,4,1,1845879.79
2,2010-07-23,False,87.66,2.608,0.0,0.0,0.0,0.0,0.0,210.892,8.099,0,202307,1781717.71,2010,7,29,4,1,1781717.71
2,2010-07-30,False,83.49,2.64,0.0,0.0,0.0,0.0,0.0,211.026,8.099,0,202307,1804246.16,2010,7,30,4,1,1804246.16
2,2010-08-06,False,89.53,2.627,0.0,0.0,0.0,0.0,0.0,211.161,8.099,0,202307,1991909.98,2010,8,31,4,1,1991909.98
2,2010-08-13,False,89.05,2.692,0.0,0.0,0.0,0.0,0.0,211.295,8.099,0,202307,1895601.05,2010,8,32,4,1,1895601.05
2,2010-08-20,False,88.7,2.664,0.0,0.0,0.0,0.0,0.0,211.26,8.099,0,202307,1964335.23,2010,8,33,4,1,1964335.23
2,2010-08-27,False,87.12,2.619,0.0,0.0,0.0,0.0,0.0,211.224,8.099,0,202307,1863840.49,2010,8,34,4,1,1863840.49
2,2010-09-03,False,81.83,2.577,0.0,0.0,0.0,0.0,0.0,211.189,8.099,0,202307,1904608.09,2010,9,35,4,1,1904608.09
2,2010-09-10,True,79.09,2.565,0.0,0.0,0.0,0.0,0.0,211.153,8.099,0,202307,1839128.83,2010,9,36,4,5,9195644.15
2,2010-09-17,False,82.05,2.582,0.0,0.0,0.0,0.0,0.0,211.181,8.099,0,202307,1793903.6,2010,9,37,4,1,1793903.6
2,2010-09-24,False,81.79,2.624,0.0,0.0,0.0,0.0,0.0,211.255,8.099,0,202307,1724557.22,2010,9,38,4,1,1724557.22
2,2010-10-01,False,69.24,2.603,0.0,0.0,0.0,0.0,0.0,211.33,8.163,0,202307,1827440.43,2010,10,39,4,1,1827440.43
2,2010-10-08,False,63.19,2.633,0.0,0.0,0.0,0.0,0.0,211.404,8.163,0,202307,1849921.44,2010,10,40,4,1,1849921.44
2,2010-10-15,False,65.8,2.72,0.0,0.0,0.0,0.0,0.0,211.471,8.163,0,202307,1794355.49,2010,10,41,4,1,1794355.49
2,2010-10-22,False,68.5,2.725,0.0,0.0,0.0,0.0,0.0,211.519,8.163,0,202307,1737947.64,2010,10,42,4,1,1737947.64
